title,current_price,original_price,discount_percentage,rating,num_reviews,is_prime,is_sponsored,product_url,asin,image_url
"TUDIA DualShield Grip Designed for OnePlus 11 Case 5G (2023), [MergeGrip] Dual Layer Shockproof Slim Military Grade Non-Slip Tough Heavy Duty Protective Phone Case Cover - Pine Green",$15.99,,Save 5%,4.6 out of 5 stars,717 ratings,False,False,https://www.amazon.com/TUDIA-DualShield-MergeGrip-Shockproof-Protective/dp/B0BVTNDTH7/ref=sr_1_66?dib=eyJ2IjoiMSJ9.qMqKSgyik5CdiMKECa7eerHSNA6DONFgY9_FJ08Zfrl1kEiX5Yyao7OacLZ-GOAqcuj0uToatWma8T69XlvOO7TfgelgmQkvQL7nBxs6_BXyZG38UrGQ5F-fRZRYvpTEi0R8UhShBrldEtxO0q38TirMo4DmtGfH66dxe-XDFRfTzmohva-icm2eVoRRQc6tPaFlb2VQ7teE8PgNStlAfcordh4w4Lq8qHuzZALRGmY.VsOe9L_J_I627XzFZhmhOn6o1rFstokKVZOineJO8UI&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306826&sr=8-66,B0BVTNDTH7,https://m.media-amazon.com/images/I/71xcwth3L-L._AC_UY218_.jpg
TUDIA MergeGrip Designed for OnePlus 15R Case 5G (2026) - [Military Grade Drop Tested] Dual Layer Shockproof Slim Rugged Tough Protective Phone Cases Cover (Black),$18.04,$18.99,10% off coupon applied,4.4 out of 5 stars,45 ratings,False,False,https://www.amazon.com/TUDIA-MergeGrip-Designed-OnePlus-Case/dp/B0GC7R55Y3/ref=sr_1_67?dib=eyJ2IjoiMSJ9.qMqKSgyik5CdiMKECa7eerHSNA6DONFgY9_FJ08Zfrl1kEiX5Yyao7OacLZ-GOAqcuj0uToatWma8T69XlvOO7TfgelgmQkvQL7nBxs6_BXyZG38UrGQ5F-fRZRYvpTEi0R8UhShBrldEtxO0q38TirMo4DmtGfH66dxe-XDFRfTzmohva-icm2eVoRRQc6tPaFlb2VQ7teE8PgNStlAfcordh4w4Lq8qHuzZALRGmY.VsOe9L_J_I627XzFZhmhOn6o1rFstokKVZOineJO8UI&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306826&sr=8-67,B0GC7R55Y3,https://m.media-amazon.com/images/I/713XtES9ZiL._AC_UY218_.jpg
"Compatible with OnePlus Nord N20 5G Case Silicone Liquid Dark Green, Soft Smooth Touch Phone for OnePlus Nord N20 5G Case Silicone Shockproof Thin Cover (Dark Green)",$12.89,,,4.5 out of 5 stars,50 ratings,False,False,https://www.amazon.com/Compatible-OnePlus-Silicone-Liquid-Shockproof/dp/B0B5MYT8DL/ref=sr_1_68?dib=eyJ2IjoiMSJ9.qMqKSgyik5CdiMKECa7eerHSNA6DONFgY9_FJ08Zfrl1kEiX5Yyao7OacLZ-GOAqcuj0uToatWma8T69XlvOO7TfgelgmQkvQL7nBxs6_BXyZG38UrGQ5F-fRZRYvpTEi0R8UhShBrldEtxO0q38TirMo4DmtGfH66dxe-XDFRfTzmohva-icm2eVoRRQc6tPaFlb2VQ7teE8PgNStlAfcordh4w4Lq8qHuzZALRGmY.VsOe9L_J_I627XzFZhmhOn6o1rFstokKVZOineJO8UI&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306826&sr=8-68,B0B5MYT8DL,https://m.media-amazon.com/images/I/71AN0-mev-L._AC_UY218_.jpg
"GiiYoon Silicone Case Compatible with OnePlus 15R, Full Body Silky Soft Touch Phone Case with Camera Protection, Shockproof Cover with Microfiber Lining, Black",$9.69,,,4.2 out of 5 stars,"3,519 ratings",False,True,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MjY4MDIzMTcxMjA1MzIwOjE3ODUzMDY4MjY6c3BfYnRmOjMwMTE4ODY3Njc2MzkwMjo6MDo6&url=%2FGiiYoon-Compatible-15R-Protection-Shockproof%2Fdp%2FB0GCBMD58J%2Fref%3Dsr_1_69_sspa%3Fdib%3DeyJ2IjoiMSJ9.qMqKSgyik5CdiMKECa7eerHSNA6DONFgY9_FJ08Zfrl1kEiX5Yyao7OacLZ-GOAqcuj0uToatWma8T69XlvOO7TfgelgmQkvQL7nBxs6_BXyZG38UrGQ5F-fRZRYvpTEi0R8UhShBrldEtxO0q38TirMo4DmtGfH66dxe-XDFRfTzmohva-icm2eVoRRQc6tPaFlb2VQ7teE8PgNStlAfcordh4w4Lq8qHuzZALRGmY.VsOe9L_J_I627XzFZhmhOn6o1rFstokKVZOineJO8UI%26dib_tag%3Dse%26keywords%3Doneplus%2Bphone%2Bcases%26qid%3D1785306826%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,B0GCBMD58J,https://m.media-amazon.com/images/I/61rNmStyHoL._AC_UY218_.jpg
"Super Thin for OnePlus 13R Case, Ultra Slim Skin-Friendly Anti-Scratch Hard Cover [Full Camera Protection] [Smooth Matte Finish] Sleek Minimalist Phone Case for Oneplus 13R, Orange",$9.99,,,4.3 out of 5 stars,62 ratings,False,True,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MjY4MDIzMTcxMjA1MzIwOjE3ODUzMDY4MjY6c3BfYnRmOjMwMTA1MzA0NTcwODUwMjo6MDo6&url=%2FPuxssul-OnePlus-13R-Skin-Friendly-Anti-Scratch%2Fdp%2FB0FPCWRP6K%2Fref%3Dsr_1_70_sspa%3Fdib%3DeyJ2IjoiMSJ9.qMqKSgyik5CdiMKECa7eerHSNA6DONFgY9_FJ08Zfrl1kEiX5Yyao7OacLZ-GOAqcuj0uToatWma8T69XlvOO7TfgelgmQkvQL7nBxs6_BXyZG38UrGQ5F-fRZRYvpTEi0R8UhShBrldEtxO0q38TirMo4DmtGfH66dxe-XDFRfTzmohva-icm2eVoRRQc6tPaFlb2VQ7teE8PgNStlAfcordh4w4Lq8qHuzZALRGmY.VsOe9L_J_I627XzFZhmhOn6o1rFstokKVZOineJO8UI%26dib_tag%3Dse%26keywords%3Doneplus%2Bphone%2Bcases%26qid%3D1785306826%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,B0FPCWRP6K,https://m.media-amazon.com/images/I/515joxKinRL._AC_UY218_.jpg
"for OnePlus 10 Pro Case 5G, Soft TPU Artificial Leather Back, Extremely Light Ultra-Light Cover, Anti-Fingerprint-Scratch Camera Protection Phone Case for Oneplus 10 Pro (White)",$9.29,$9.99,-7%,4.3 out of 5 stars,365 ratings,False,True,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDkzNDE0OTY1MjE0NzY0OjE3ODUzMDY4MzM6c3BfYXRmX25leHQ6MzAwMDI1NDgyNTE2ODAyOjowOjo&url=%2FPuxssul-OnePlus-10-Artificial-Ultra-Light%2Fdp%2FB0CC95D51M%2Fref%3Dsr_1_65_sspa%3Fdib%3DeyJ2IjoiMSJ9.2RAynlOsyDMhBDFb1roPA9Rosx9uOgfKWs2-lfwAeUwUG9I_WHjelQnkCdXqU7QzcjQO9_1Sj0jFD_vnAB3wmxsQ0K8NnrdVCeTwS_Z-SHSmgoMF3XDBftzAerhBbSB_icEKbCIKpXrUB4dfOa-NXIE82wJ27FnMVMlO5Z0PD2W_kMOfkHn0vF0XVrEgE-IZGtZ-ilABUhs3MSTv89k7YUx0uGBxncycYwvPbYTCg5s.8XveprLOnYtL0foB_5FyBVAaeo0gMyQJe46GSzU7V1I%26dib_tag%3Dse%26keywords%3Doneplus%2Bphone%2Bcases%26qid%3D1785306833%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,B0CC95D51M,https://m.media-amazon.com/images/I/71kPQNwc-kL._AC_UY218_.jpg
"Silicone Case for OnePlus 13, Mint Green | Soft Silicone Silky Touch Easy Clean, Shockproof Slim Phone Cover, Upgraded Camera Protection, Anti-Scratch Microfiber Lining",$9.99,$11.99,Save 17%,4.6 out of 5 stars,"1,271 ratings",False,True,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDkzNDE0OTY1MjE0NzY0OjE3ODUzMDY4MzM6c3BfYXRmX25leHQ6MzAwNzg5Nzg4NjQwOTAyOjowOjo&url=%2FBtstring-Silicone-OnePlus-13-Green%2Fdp%2FB0DNSQ6CXC%2Fref%3Dsr_1_66_sspa%3Fdib%3DeyJ2IjoiMSJ9.2RAynlOsyDMhBDFb1roPA9Rosx9uOgfKWs2-lfwAeUwUG9I_WHjelQnkCdXqU7QzcjQO9_1Sj0jFD_vnAB3wmxsQ0K8NnrdVCeTwS_Z-SHSmgoMF3XDBftzAerhBbSB_icEKbCIKpXrUB4dfOa-NXIE82wJ27FnMVMlO5Z0PD2W_kMOfkHn0vF0XVrEgE-IZGtZ-ilABUhs3MSTv89k7YUx0uGBxncycYwvPbYTCg5s.8XveprLOnYtL0foB_5FyBVAaeo0gMyQJe46GSzU7V1I%26dib_tag%3Dse%26keywords%3Doneplus%2Bphone%2Bcases%26qid%3D1785306833%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,B0DNSQ6CXC,https://m.media-amazon.com/images/I/61RXiDj+S5L._AC_UY218_.jpg
"OnePlus Nord N30 5G/CE3 Lite Case with Tempered Glass Screen Protector, Shockproof TPU Protection, Clear",$6.99,,,4.4 out of 5 stars,39 ratings,False,False,https://www.amazon.com/Ryphez-OnePlus-Nord-N30-Lite/dp/B0CR9457K3/ref=sr_1_67?dib=eyJ2IjoiMSJ9.2RAynlOsyDMhBDFb1roPA9Rosx9uOgfKWs2-lfwAeUwUG9I_WHjelQnkCdXqU7QzcjQO9_1Sj0jFD_vnAB3wmxsQ0K8NnrdVCeTwS_Z-SHSmgoMF3XDBftzAerhBbSB_icEKbCIKpXrUB4dfOa-NXIE82wJ27FnMVMlO5Z0PD2W_kMOfkHn0vF0XVrEgE-IZGtZ-ilABUhs3MSTv89k7YUx0uGBxncycYwvPbYTCg5s.8XveprLOnYtL0foB_5FyBVAaeo0gMyQJe46GSzU7V1I&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306833&sr=8-67,B0CR9457K3,https://m.media-amazon.com/images/I/71LIYEXcKQL._AC_UY218_.jpg
"OtterBox OnePlus Nord N20 5g Commuter Series Case - Slim and Tough, Pocket-Friendly, with Port Protection (Pink)",$5.67,$6.99,-19%,4.5 out of 5 stars,36 ratings,False,False,https://www.amazon.com/OtterBox-OnePlus-Nord-Commuter-Case/dp/B0CCG4K4H6/ref=sr_1_68?dib=eyJ2IjoiMSJ9.2RAynlOsyDMhBDFb1roPA9Rosx9uOgfKWs2-lfwAeUwUG9I_WHjelQnkCdXqU7QzcjQO9_1Sj0jFD_vnAB3wmxsQ0K8NnrdVCeTwS_Z-SHSmgoMF3XDBftzAerhBbSB_icEKbCIKpXrUB4dfOa-NXIE82wJ27FnMVMlO5Z0PD2W_kMOfkHn0vF0XVrEgE-IZGtZ-ilABUhs3MSTv89k7YUx0uGBxncycYwvPbYTCg5s.8XveprLOnYtL0foB_5FyBVAaeo0gMyQJe46GSzU7V1I&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306833&sr=8-68,B0CCG4K4H6,https://m.media-amazon.com/images/I/515VQ9TN2RL._AC_UY218_.jpg
"Poetic Guardian Case for OnePlus Nord N30 5G, [20FT Mil-Grade Drop Tested], Full Body Hybrid Shockproof Bumper Cover with Built-in Screen Protector, Black/Clear",$17.95,,,4.4 out of 5 stars,343 ratings,False,False,https://www.amazon.com/Poetic-Guardian-Mil-Grade-Shockproof-Protector/dp/B0C6M6KZP9/ref=sr_1_69?dib=eyJ2IjoiMSJ9.2RAynlOsyDMhBDFb1roPA9Rosx9uOgfKWs2-lfwAeUwUG9I_WHjelQnkCdXqU7QzcjQO9_1Sj0jFD_vnAB3wmxsQ0K8NnrdVCeTwS_Z-SHSmgoMF3XDBftzAerhBbSB_icEKbCIKpXrUB4dfOa-NXIE82wJ27FnMVMlO5Z0PD2W_kMOfkHn0vF0XVrEgE-IZGtZ-ilABUhs3MSTv89k7YUx0uGBxncycYwvPbYTCg5s.8XveprLOnYtL0foB_5FyBVAaeo0gMyQJe46GSzU7V1I&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306833&sr=8-69,B0C6M6KZP9,https://m.media-amazon.com/images/I/71-lEeCh2fL._AC_UY218_.jpg
"Cresee Case for OnePlus Open, Thin Hard Matte Phone Case with Improved Camera Protection for OnePlus Open - Black",$9.99,,Save 5%,3.6 out of 5 stars,15 ratings,False,False,https://www.amazon.com/Cresee-OnePlus-Improved-Camera-Protection/dp/B0CLY3VMKY/ref=sr_1_70?dib=eyJ2IjoiMSJ9.2RAynlOsyDMhBDFb1roPA9Rosx9uOgfKWs2-lfwAeUwUG9I_WHjelQnkCdXqU7QzcjQO9_1Sj0jFD_vnAB3wmxsQ0K8NnrdVCeTwS_Z-SHSmgoMF3XDBftzAerhBbSB_icEKbCIKpXrUB4dfOa-NXIE82wJ27FnMVMlO5Z0PD2W_kMOfkHn0vF0XVrEgE-IZGtZ-ilABUhs3MSTv89k7YUx0uGBxncycYwvPbYTCg5s.8XveprLOnYtL0foB_5FyBVAaeo0gMyQJe46GSzU7V1I&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306833&sr=8-70,B0CLY3VMKY,https://m.media-amazon.com/images/I/71HTgXn4GSL._AC_UY218_.jpg
Asuwish Phone Case for OnePlus 8T OnePlus8T Plus 9R 5G with Tempered Glass Screen Protector Cover and Slim Stand Cell One Plus8T5G On + 1 Plus 8Tplus 1plus 8T+ One+ T8 1+ 1+8T Pro G5 Women Men Green,$12.99,,,4.4 out of 5 stars,142 ratings,False,False,https://www.amazon.com/Asuwish-OnePlus8T-Tempered-Protector-Plus8T5G/dp/B0BL38D5ZC/ref=sr_1_71?dib=eyJ2IjoiMSJ9.2RAynlOsyDMhBDFb1roPA9Rosx9uOgfKWs2-lfwAeUwUG9I_WHjelQnkCdXqU7QzcjQO9_1Sj0jFD_vnAB3wmxsQ0K8NnrdVCeTwS_Z-SHSmgoMF3XDBftzAerhBbSB_icEKbCIKpXrUB4dfOa-NXIE82wJ27FnMVMlO5Z0PD2W_kMOfkHn0vF0XVrEgE-IZGtZ-ilABUhs3MSTv89k7YUx0uGBxncycYwvPbYTCg5s.8XveprLOnYtL0foB_5FyBVAaeo0gMyQJe46GSzU7V1I&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306833&sr=8-71,B0BL38D5ZC,https://m.media-amazon.com/images/I/71672WdYpXL._AC_UY218_.jpg
"Jusy Heavy Duty Shockproof Compatible with Oneplus 8 5g Case with Rotating Ring Kickstand [NOT fit Verizon & 8pro & 8T], Support Car Magnetic Bracket, Dual Layer Protive Phone Cover (Red)",$9.99,,,4.4 out of 5 stars,"3,464 ratings",False,False,https://www.amazon.com/Jusy-Shockproof-Compatible-T-Mobile-Kickstand/dp/B088D188RK/ref=sr_1_72?dib=eyJ2IjoiMSJ9.2RAynlOsyDMhBDFb1roPA9Rosx9uOgfKWs2-lfwAeUwUG9I_WHjelQnkCdXqU7QzcjQO9_1Sj0jFD_vnAB3wmxsQ0K8NnrdVCeTwS_Z-SHSmgoMF3XDBftzAerhBbSB_icEKbCIKpXrUB4dfOa-NXIE82wJ27FnMVMlO5Z0PD2W_kMOfkHn0vF0XVrEgE-IZGtZ-ilABUhs3MSTv89k7YUx0uGBxncycYwvPbYTCg5s.8XveprLOnYtL0foB_5FyBVAaeo0gMyQJe46GSzU7V1I&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306833&sr=8-72,B088D188RK,https://m.media-amazon.com/images/I/71Tt6ZycXOL._AC_UY218_.jpg
"Compatible for OnePlus Nord N200 5G Phone Case with Glass Screen Protector, 360° Rotatable Ring Holder Kickstand Silicone Silm Fit Shockproof Protective Cover Case for OnePlus 1+ Nord N200 5G - Blac",$7.99,,,3.9 out of 5 stars,21 ratings,False,False,https://www.amazon.com/Compatible-OnePlus-Nord-N200-5G/dp/B0D9Q148H5/ref=sr_1_73?dib=eyJ2IjoiMSJ9.2RAynlOsyDMhBDFb1roPA9Rosx9uOgfKWs2-lfwAeUwUG9I_WHjelQnkCdXqU7QzcjQO9_1Sj0jFD_vnAB3wmxsQ0K8NnrdVCeTwS_Z-SHSmgoMF3XDBftzAerhBbSB_icEKbCIKpXrUB4dfOa-NXIE82wJ27FnMVMlO5Z0PD2W_kMOfkHn0vF0XVrEgE-IZGtZ-ilABUhs3MSTv89k7YUx0uGBxncycYwvPbYTCg5s.8XveprLOnYtL0foB_5FyBVAaeo0gMyQJe46GSzU7V1I&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306833&sr=8-73,B0D9Q148H5,https://m.media-amazon.com/images/I/613ejVJ7PSL._AC_UY218_.jpg
"Poetic Revolution Case for OnePlus 7, [20FT Mil-Grade Drop Tested], Full-Body Rugged Dual-Layer Shockproof Protective Cover with Kickstand and Built-in-Screen Protector, Black",$16.95,$19.95,-15%,4.4 out of 5 stars,"1,890 ratings",False,False,https://www.amazon.com/Poetic-Dual-Layer-Shockproof-Protective-Revolution/dp/B07QXGLDKQ/ref=sr_1_74?dib=eyJ2IjoiMSJ9.2RAynlOsyDMhBDFb1roPA9Rosx9uOgfKWs2-lfwAeUwUG9I_WHjelQnkCdXqU7QzcjQO9_1Sj0jFD_vnAB3wmxsQ0K8NnrdVCeTwS_Z-SHSmgoMF3XDBftzAerhBbSB_icEKbCIKpXrUB4dfOa-NXIE82wJ27FnMVMlO5Z0PD2W_kMOfkHn0vF0XVrEgE-IZGtZ-ilABUhs3MSTv89k7YUx0uGBxncycYwvPbYTCg5s.8XveprLOnYtL0foB_5FyBVAaeo0gMyQJe46GSzU7V1I&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306833&sr=8-74,B07QXGLDKQ,https://m.media-amazon.com/images/I/718P+asQQHL._AC_UY218_.jpg
"Cute Cheetah Print Phone Case for OnePlus Nord N30 5g 6.72"", Aesthetic Coquette Black Leopard Pattern Design Case Soft Slim Shockproof TPU Protective Funda Cover for Women Girls",$12.99,,,4.4 out of 5 stars,229 ratings,False,True,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDkzNDE0OTY1MjE0NzY0OjE3ODUzMDY4MzM6c3BfbXRmOjMwMTM4NzQxMTg2NjMwMjo6MDo6&url=%2Flioscre-OnePlus-Nord-N30-5g%2Fdp%2FB0DXQTRMT3%2Fref%3Dsr_1_75_sspa%3Fdib%3DeyJ2IjoiMSJ9.2RAynlOsyDMhBDFb1roPA9Rosx9uOgfKWs2-lfwAeUwUG9I_WHjelQnkCdXqU7QzcjQO9_1Sj0jFD_vnAB3wmxsQ0K8NnrdVCeTwS_Z-SHSmgoMF3XDBftzAerhBbSB_icEKbCIKpXrUB4dfOa-NXIE82wJ27FnMVMlO5Z0PD2W_kMOfkHn0vF0XVrEgE-IZGtZ-ilABUhs3MSTv89k7YUx0uGBxncycYwvPbYTCg5s.8XveprLOnYtL0foB_5FyBVAaeo0gMyQJe46GSzU7V1I%26dib_tag%3Dse%26keywords%3Doneplus%2Bphone%2Bcases%26qid%3D1785306833%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,B0DXQTRMT3,https://m.media-amazon.com/images/I/61J8aEF1pdL._AC_UY218_.jpg
"GiiYoon Silicone Case Compatible with OnePlus 15R, Full Body Silky Soft Touch Phone Case with Camera Protection, Shockproof Cover with Microfiber Lining, Black",$9.69,,,4.2 out of 5 stars,"3,519 ratings",False,True,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDkzNDE0OTY1MjE0NzY0OjE3ODUzMDY4MzM6c3BfbXRmOjMwMTE4ODY3Njc2MzkwMjo6MDo6&url=%2FGiiYoon-Compatible-15R-Protection-Shockproof%2Fdp%2FB0GCBMD58J%2Fref%3Dsr_1_76_sspa%3Fdib%3DeyJ2IjoiMSJ9.2RAynlOsyDMhBDFb1roPA9Rosx9uOgfKWs2-lfwAeUwUG9I_WHjelQnkCdXqU7QzcjQO9_1Sj0jFD_vnAB3wmxsQ0K8NnrdVCeTwS_Z-SHSmgoMF3XDBftzAerhBbSB_icEKbCIKpXrUB4dfOa-NXIE82wJ27FnMVMlO5Z0PD2W_kMOfkHn0vF0XVrEgE-IZGtZ-ilABUhs3MSTv89k7YUx0uGBxncycYwvPbYTCg5s.8XveprLOnYtL0foB_5FyBVAaeo0gMyQJe46GSzU7V1I%26dib_tag%3Dse%26keywords%3Doneplus%2Bphone%2Bcases%26qid%3D1785306833%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,B0GCBMD58J,https://m.media-amazon.com/images/I/61rNmStyHoL._AC_UY218_.jpg
"Poetic Revolution Case for OnePlus 13 5G, [Slide Camera Cover]，Built-in Screen Protector [Work with Fingerprint ID], [2 Front Frame] Full Body Rugged Shockproof Protective Case with Kickstand, Black",$21.95,,5% off coupon applied,4.0 out of 5 stars,279 ratings,False,False,https://www.amazon.com/Poetic-Revolution-Fingerprint-Shockproof-Protective/dp/B0DPFX3WRQ/ref=sr_1_77?dib=eyJ2IjoiMSJ9.2RAynlOsyDMhBDFb1roPA9Rosx9uOgfKWs2-lfwAeUwUG9I_WHjelQnkCdXqU7QzcjQO9_1Sj0jFD_vnAB3wmxsQ0K8NnrdVCeTwS_Z-SHSmgoMF3XDBftzAerhBbSB_icEKbCIKpXrUB4dfOa-NXIE82wJ27FnMVMlO5Z0PD2W_kMOfkHn0vF0XVrEgE-IZGtZ-ilABUhs3MSTv89k7YUx0uGBxncycYwvPbYTCg5s.8XveprLOnYtL0foB_5FyBVAaeo0gMyQJe46GSzU7V1I&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306833&sr=8-77,B0DPFX3WRQ,https://m.media-amazon.com/images/I/719L8lG7D-L._AC_UY218_.jpg
"Poetic Guardian Case Compatible with OnePlus 12 5G (2024), Built-in Screen Protector 【Work with Fingerprint ID】, Full-Body Hybrid Shockproof Protective Rugged Clear Cover Case, Green/Clear",$23.95,,,4.4 out of 5 stars,"1,142 ratings",False,False,https://www.amazon.com/Poetic-Guardian-Protector-Fingerprint-Shockproof/dp/B0CSFFL78R/ref=sr_1_78?dib=eyJ2IjoiMSJ9.2RAynlOsyDMhBDFb1roPA9Rosx9uOgfKWs2-lfwAeUwUG9I_WHjelQnkCdXqU7QzcjQO9_1Sj0jFD_vnAB3wmxsQ0K8NnrdVCeTwS_Z-SHSmgoMF3XDBftzAerhBbSB_icEKbCIKpXrUB4dfOa-NXIE82wJ27FnMVMlO5Z0PD2W_kMOfkHn0vF0XVrEgE-IZGtZ-ilABUhs3MSTv89k7YUx0uGBxncycYwvPbYTCg5s.8XveprLOnYtL0foB_5FyBVAaeo0gMyQJe46GSzU7V1I&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306833&sr=8-78,B0CSFFL78R,https://m.media-amazon.com/images/I/71xLVFl-O9L._AC_UY218_.jpg
Spigen Tough Armor Case Compatible with OnePlus 11 5G - Black,$16.99,$44.99,-62%,4.4 out of 5 stars,"1,041 ratings",False,False,https://www.amazon.com/Spigen-Tough-Armor-Designed-OnePlus/dp/B0BJ7PB5CH/ref=sr_1_79?dib=eyJ2IjoiMSJ9.2RAynlOsyDMhBDFb1roPA9Rosx9uOgfKWs2-lfwAeUwUG9I_WHjelQnkCdXqU7QzcjQO9_1Sj0jFD_vnAB3wmxsQ0K8NnrdVCeTwS_Z-SHSmgoMF3XDBftzAerhBbSB_icEKbCIKpXrUB4dfOa-NXIE82wJ27FnMVMlO5Z0PD2W_kMOfkHn0vF0XVrEgE-IZGtZ-ilABUhs3MSTv89k7YUx0uGBxncycYwvPbYTCg5s.8XveprLOnYtL0foB_5FyBVAaeo0gMyQJe46GSzU7V1I&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306833&sr=8-79,B0BJ7PB5CH,https://m.media-amazon.com/images/I/618bTkDoo1L._AC_UY218_.jpg
"Osophter for Oneplus 8 Case [Not Compatible with Oneplus 8T],1+8 Case Shock-Absorption Flexible TPU Rubber Protective Phone Cover for One Plus 8(Black)",$8.99,,,4.2 out of 5 stars,240 ratings,False,False,https://www.amazon.com/Osophter-Oneplus-Compatible-Shock-Absorption-Protective/dp/B085WMN6K9/ref=sr_1_80?dib=eyJ2IjoiMSJ9.2RAynlOsyDMhBDFb1roPA9Rosx9uOgfKWs2-lfwAeUwUG9I_WHjelQnkCdXqU7QzcjQO9_1Sj0jFD_vnAB3wmxsQ0K8NnrdVCeTwS_Z-SHSmgoMF3XDBftzAerhBbSB_icEKbCIKpXrUB4dfOa-NXIE82wJ27FnMVMlO5Z0PD2W_kMOfkHn0vF0XVrEgE-IZGtZ-ilABUhs3MSTv89k7YUx0uGBxncycYwvPbYTCg5s.8XveprLOnYtL0foB_5FyBVAaeo0gMyQJe46GSzU7V1I&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306833&sr=8-80,B085WMN6K9,https://m.media-amazon.com/images/I/61R-P9C8QHL._AC_UY218_.jpg
"OtterBox OnePlus Nord N10 5G Commuter Series Case - Black, Slim & Tough, Pocket-Friendly, with Port Protection",$12.99,,Save 5% at checkout,4.6 out of 5 stars,841 ratings,False,False,https://www.amazon.com/OtterBox-Commuter-Case-OnePlus-Nord/dp/B08QD7PFFV/ref=sr_1_81?dib=eyJ2IjoiMSJ9.2RAynlOsyDMhBDFb1roPA9Rosx9uOgfKWs2-lfwAeUwUG9I_WHjelQnkCdXqU7QzcjQO9_1Sj0jFD_vnAB3wmxsQ0K8NnrdVCeTwS_Z-SHSmgoMF3XDBftzAerhBbSB_icEKbCIKpXrUB4dfOa-NXIE82wJ27FnMVMlO5Z0PD2W_kMOfkHn0vF0XVrEgE-IZGtZ-ilABUhs3MSTv89k7YUx0uGBxncycYwvPbYTCg5s.8XveprLOnYtL0foB_5FyBVAaeo0gMyQJe46GSzU7V1I&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306833&sr=8-81,B08QD7PFFV,https://m.media-amazon.com/images/I/51Uq1AiIO1L._AC_UY218_.jpg
"for Oneplus Open Case, Built-in Screen Protector, Full Hinge Protection, Metal Kickstand, Camera Protection, Thin & Slim Cover 5G 2023-Black",$21.99,,,4.0 out of 5 stars,161 ratings,False,False,https://www.amazon.com/Libeagle-Protector-Protection-Kickstand-2023-Black/dp/B0CMQQRT86/ref=sr_1_82?dib=eyJ2IjoiMSJ9.2RAynlOsyDMhBDFb1roPA9Rosx9uOgfKWs2-lfwAeUwUG9I_WHjelQnkCdXqU7QzcjQO9_1Sj0jFD_vnAB3wmxsQ0K8NnrdVCeTwS_Z-SHSmgoMF3XDBftzAerhBbSB_icEKbCIKpXrUB4dfOa-NXIE82wJ27FnMVMlO5Z0PD2W_kMOfkHn0vF0XVrEgE-IZGtZ-ilABUhs3MSTv89k7YUx0uGBxncycYwvPbYTCg5s.8XveprLOnYtL0foB_5FyBVAaeo0gMyQJe46GSzU7V1I&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306833&sr=8-82,B0CMQQRT86,https://m.media-amazon.com/images/I/61wSImWi9IL._AC_UY218_.jpg
